hex_id,dft_Emp_Wa,dft_Edu_Wa,dft_Hth_Wa,dft_Lei_Wa,dft_Shp_Wa,dft_Res_Wa,dft_All_Wa,dft_Emp_Cy,dft_Edu_Cy,dft_Hth_Cy,dft_Lei_Cy,dft_Shp_Cy,dft_Res_Cy,dft_All_Cy,dft_Emp_PT,dft_Edu_PT,dft_Hth_PT,dft_Lei_PT,dft_Shp_PT,dft_Res_PT,dft_All_PT,dft_Emp_Ca,dft_Edu_Ca,dft_Hth_Ca,dft_Lei_Ca,dft_Shp_Ca,dft_Res_Ca,dft_All_Ca,dft_Emp_To,dft_Edu_To,dft_Hth_To,dft_Lei_To,dft_Shp_To,dft_Res_To,dft_All_To,dft_Emp_Wa_100,dft_Edu_Wa_100,dft_Hth_Wa_100,dft_Lei_Wa_100,dft_Shp_Wa_100,dft_Res_Wa_100,dft_All_Wa_100,dft_Emp_Cy_100,dft_Edu_Cy_100,dft_Hth_Cy_100,dft_Lei_Cy_100,dft_Shp_Cy_100,dft_Res_Cy_100,dft_All_Cy_100,dft_Emp_PT_100,dft_Edu_PT_100,dft_Hth_PT_100,dft_Lei_PT_100,dft_Shp_PT_100,dft_Res_PT_100,dft_All_PT_100,dft_Emp_Ca_100,dft_Edu_Ca_100,dft_Hth_Ca_100,dft_Lei_Ca_100,dft_Shp_Ca_100,dft_Res_Ca_100,dft_All_Ca_100,dft_Emp_To_100,dft_Edu_To_100,dft_Hth_To_100,dft_Lei_To_100,dft_Shp_To_100,dft_Res_To_100,dft_All_To_100
NS00428,17.02,11.62,3.61,27.42,12.52,28.08,17.29,53.41,44.49,24.22,48.34,35.0,58.78,48.92,22.56,21.92,7.32,26.15,15.47,23.95,20.86,75.74,62.04,52.16,75.58,71.27,80.89,73.62,25.77,17.84,6.38,28.4,15.14,28.89,21.71,1.0,2.0,2.0,4.0,1.0,1.0,1.0,15.0,7.0,3.0,8.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,5.0,1.0,12.0,3.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NS00397,18.49,16.18,2.97,28.53,14.77,29.09,19.67,53.96,45.09,22.88,48.67,36.48,59.44,49.58,26.94,23.76,8.45,28.15,18.34,27.78,23.91,75.93,61.99,52.1,75.96,72.04,81.07,73.98,28.98,21.05,6.66,29.89,17.67,31.2,24.31,1.0,3.0,2.0,5.0,2.0,1.0,1.0,15.0,7.0,3.0,8.0,3.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,5.0,1.0,12.0,4.0,16.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0
NS00363,24.05,26.38,0.94,31.51,20.03,32.33,25.55,56.12,43.88,17.33,48.85,39.76,61.94,51.07,42.79,29.8,13.69,34.91,27.09,41.54,34.38,76.53,60.98,51.76,76.58,74.31,81.63,74.86,40.69,28.93,8.41,34.51,24.59,39.32,32.24,2.0,7.0,1.0,7.0,3.0,2.0,3.0,20.0,6.0,2.0,8.0,4.0,15.0,6.0,6.0,2.0,2.0,5.0,3.0,4.0,4.0,27.0,4.0,1.0,14.0,5.0,20.0,6.0,5.0,4.0,1.0,5.0,3.0,3.0,3.0
NS00327,25.53,32.41,1.18,32.76,24.38,34.51,29.14,57.54,37.16,13.5,43.11,36.09,63.55,49.34,52.48,36.04,18.65,39.44,34.76,50.19,41.95,76.86,63.28,54.36,76.37,75.7,81.88,75.7,47.43,34.4,11.05,36.84,30.21,44.49,37.49,3.0,11.0,1.0,8.0,5.0,2.0,5.0,25.0,3.0,1.0,4.0,3.0,18.0,5.0,22.0,4.0,2.0,7.0,6.0,12.0,7.0,29.0,6.0,2.0,13.0,6.0,22.0,7.0,13.0,6.0,2.0,7.0,5.0,4.0,6.0
NS00291,25.86,4.8,8.38,22.67,19.24,37.37,19.0,61.59,29.93,22.3,39.51,43.55,67.73,51.33,60.28,32.49,28.68,38.88,30.77,57.26,43.61,77.96,56.1,58.37,73.52,75.6,82.79,74.86,53.07,18.0,19.86,31.93,26.28,49.46,34.46,3.0,1.0,4.0,2.0,3.0,3.0,1.0,31.0,1.0,3.0,2.0,5.0,25.0,6.0,35.0,3.0,6.0,6.0,4.0,26.0,8.0,38.0,2.0,3.0,8.0,6.0,29.0,6.0,24.0,1.0,5.0,4.0,3.0,7.0,4.0
NS00262,25.86,4.8,8.38,22.67,19.24,37.37,19.0,61.59,29.93,22.3,39.51,43.55,67.73,51.33,60.28,32.49,28.68,38.88,30.77,57.26,43.61,77.96,56.1,58.37,73.52,75.6,82.79,74.86,53.07,18.0,19.86,31.93,26.28,49.46,34.46,3.0,1.0,4.0,2.0,3.0,3.0,1.0,31.0,1.0,3.0,2.0,5.0,25.0,6.0,35.0,3.0,6.0,6.0,4.0,26.0,8.0,38.0,2.0,3.0,8.0,6.0,29.0,6.0,24.0,1.0,5.0,4.0,3.0,7.0,4.0
NS00235,25.86,4.8,8.38,22.67,19.24,37.37,19.0,61.59,29.93,22.3,39.51,43.55,67.73,51.33,60.28,32.49,28.68,38.88,30.77,57.26,43.61,77.96,56.1,58.37,73.52,75.6,82.79,74.86,53.07,18.0,19.86,31.93,26.28,49.46,34.46,3.0,1.0,4.0,2.0,3.0,3.0,1.0,31.0,1.0,3.0,2.0,5.0,25.0,6.0,35.0,3.0,6.0,6.0,4.0,26.0,8.0,38.0,2.0,3.0,8.0,6.0,29.0,6.0,24.0,1.0,5.0,4.0,3.0,7.0,4.0
NS00209,31.31,20.54,21.82,32.16,35.49,45.8,31.97,64.57,44.53,28.83,48.37,49.59,70.26,57.38,61.79,48.71,41.31,49.98,47.92,59.42,53.55,78.76,62.85,60.9,75.31,78.09,83.55,77.08,55.67,33.98,32.68,42.16,42.49,54.53,45.32,6.0,4.0,9.0,7.0,9.0,6.0,6.0,41.0,7.0,5.0,8.0,7.0,33.0,12.0,40.0,9.0,11.0,14.0,11.0,31.0,14.0,44.0,5.0,5.0,11.0,8.0,35.0,9.0,30.0,6.0,10.0,11.0,10.0,11.0,11.0
NS00184,34.27,27.99,28.66,37.74,44.12,50.04,38.67,66.04,52.43,32.67,53.32,53.97,71.56,60.79,63.22,57.63,48.88,57.04,58.25,61.28,59.66,79.41,69.21,64.43,78.28,81.36,84.23,79.75,57.45,42.12,39.85,48.42,51.78,57.44,51.46,9.0,7.0,12.0,12.0,12.0,8.0,10.0,46.0,11.0,6.0,11.0,9.0,41.0,16.0,45.0,16.0,16.0,24.0,17.0,37.0,22.0,48.0,12.0,7.0,18.0,12.0,41.0,14.0,35.0,12.0,14.0,15.0,14.0,18.0,14.0
NS00159,28.63,8.67,15.93,24.58,23.35,42.27,22.83,64.84,32.54,23.92,45.65,39.62,70.38,53.72,55.92,35.12,32.11,39.68,33.84,52.8,43.38,78.17,51.32,53.13,67.62,66.05,82.9,70.09,51.35,21.3,25.01,33.62,29.47,49.83,36.06,5.0,1.0,7.0,3.0,4.0,4.0,2.0,43.0,2.0,3.0,6.0,4.0,33.0,9.0,27.0,4.0,8.0,7.0,5.0,19.0,8.0,40.0,1.0,1.0,3.0,2.0,29.0,2.0,21.0,2.0,7.0,5.0,5.0,7.0,5.0
NS00136,28.39,11.1,13.91,23.92,21.82,41.8,22.74,63.77,33.02,23.07,43.39,38.46,69.46,52.66,55.52,36.35,32.76,39.84,34.37,52.74,43.65,78.01,49.96,52.17,66.34,65.27,82.83,69.35,50.89,23.13,24.46,33.24,28.99,49.51,36.08,4.0,2.0,6.0,2.0,4.0,4.0,2.0,37.0,2.0,3.0,4.0,3.0,30.0,8.0,27.0,4.0,8.0,7.0,6.0,18.0,8.0,38.0,1.0,1.0,2.0,1.0,29.0,2.0,21.0,2.0,6.0,5.0,5.0,7.0,5.0
NS00113,28.31,23.96,6.25,22.25,15.51,40.08,23.53,59.65,38.05,21.96,35.61,34.46,65.83,49.28,55.04,43.55,36.86,42.2,37.45,53.61,46.1,77.65,46.67,50.12,62.33,62.93,82.88,67.29,49.99,33.22,23.34,33.08,27.51,48.83,37.41,4.0,5.0,3.0,2.0,2.0,3.0,2.0,30.0,3.0,3.0,1.0,2.0,21.0,5.0,26.0,7.0,9.0,9.0,7.0,20.0,9.0,36.0,1.0,1.0,1.0,1.0,29.0,1.0,19.0,6.0,6.0,5.0,4.0,6.0,6.0
NS00090,33.94,27.25,12.49,32.19,20.2,41.35,28.76,66.11,56.07,40.12,56.47,48.77,71.06,61.05,62.16,50.25,42.47,53.03,41.94,59.81,52.96,80.96,71.5,68.62,79.45,77.4,86.26,79.9,56.71,38.77,29.71,44.3,32.58,52.74,44.02,9.0,7.0,5.0,7.0,3.0,4.0,5.0,46.0,13.0,10.0,14.0,6.0,38.0,17.0,41.0,11.0,12.0,17.0,8.0,33.0,13.0,66.0,15.0,10.0,22.0,7.0,60.0,14.0,33.0,9.0,9.0,12.0,6.0,9.0,10.0
NS00069,34.41,24.87,11.57,32.28,18.5,41.91,27.72,66.61,54.99,40.18,57.18,47.86,71.56,61.14,62.55,50.74,43.24,54.11,42.85,60.26,53.63,81.09,72.24,69.5,80.47,77.94,86.39,80.44,57.14,37.68,29.73,44.93,32.23,53.25,43.96,10.0,6.0,5.0,7.0,3.0,4.0,4.0,47.0,12.0,10.0,15.0,6.0,41.0,17.0,42.0,11.0,12.0,19.0,9.0,34.0,14.0,70.0,16.0,11.0,27.0,8.0,63.0,16.0,34.0,8.0,9.0,12.0,6.0,10.0,10.0
NS00049,34.62,32.33,17.4,37.13,27.29,43.25,33.61,65.53,58.1,42.26,58.25,52.21,70.55,61.91,61.98,52.03,44.06,54.62,44.45,59.64,54.14,80.89,72.27,69.22,80.24,78.58,86.19,80.5,56.67,42.31,32.75,47.35,37.2,53.49,46.64,10.0,11.0,7.0,11.0,6.0,4.0,7.0,45.0,14.0,11.0,16.0,8.0,34.0,19.0,41.0,12.0,13.0,19.0,9.0,32.0,14.0,65.0,16.0,10.0,26.0,8.0,58.0,16.0,33.0,12.0,10.0,14.0,8.0,10.0,11.0
NS00032,37.16,45.48,33.13,53.56,48.83,50.2,48.22,63.33,60.2,47.44,63.14,59.66,68.67,63.15,61.12,57.05,48.95,59.4,52.28,58.47,57.54,80.43,72.11,69.89,81.64,80.34,85.73,81.18,56.37,51.47,42.35,57.17,51.18,55.97,54.36,12.0,22.0,15.0,32.0,16.0,8.0,17.0,35.0,16.0,13.0,26.0,12.0,27.0,21.0,38.0,16.0,16.0,29.0,12.0,29.0,19.0,59.0,16.0,11.0,32.0,10.0,53.0,18.0,32.0,20.0,15.0,31.0,14.0,14.0,17.0
BS00068,41.49,62.91,59.82,71.02,58.59,62.38,61.93,64.71,67.81,65.18,77.25,70.78,71.77,69.48,66.85,72.6,67.62,74.38,72.24,65.27,70.6,81.71,78.46,80.14,88.76,85.43,87.32,85.87,61.2,67.67,64.53,73.15,66.15,64.97,67.16,17.0,57.0,61.0,69.0,23.0,22.0,36.0,41.0,27.0,40.0,55.0,22.0,42.0,37.0,61.0,47.0,58.0,68.0,39.0,55.0,57.0,81.0,38.0,44.0,70.0,21.0,84.0,50.0,44.0,52.0,58.0,68.0,29.0,34.0,45.0
BS00051,46.49,67.26,58.97,73.14,62.15,65.83,65.56,65.61,73.78,65.03,80.01,75.79,72.77,72.04,65.7,77.43,66.96,74.59,73.56,64.2,71.31,81.55,83.05,77.5,88.34,86.55,87.21,86.41,61.71,72.34,63.81,74.38,68.66,66.13,69.19,28.0,67.0,58.0,75.0,27.0,30.0,44.0,45.0,43.0,40.0,62.0,33.0,43.0,46.0,56.0,71.0,55.0,68.0,42.0,49.0,60.0,79.0,74.0,32.0,67.0,24.0,82.0,56.0,47.0,67.0,56.0,71.0,33.0,38.0,51.0
BS00037,46.02,56.44,44.85,65.32,60.72,64.16,60.01,64.46,69.64,53.44,73.51,70.31,71.27,68.69,61.99,73.58,54.28,67.11,64.87,60.05,65.32,81.81,79.32,77.29,86.11,86.68,87.67,85.68,59.06,64.8,50.48,66.83,63.37,63.3,63.58,27.0,40.0,26.0,58.0,26.0,26.0,32.0,41.0,31.0,18.0,49.0,21.0,39.0,34.0,41.0,51.0,24.0,49.0,24.0,33.0,36.0,83.0,42.0,31.0,55.0,25.0,88.0,48.0,38.0,42.0,24.0,54.0,24.0,30.0,33.0
BS00024,45.38,54.17,41.63,63.41,60.44,63.86,58.72,64.47,68.48,50.71,71.53,68.24,71.22,67.83,60.54,71.78,50.39,64.43,61.67,58.49,63.07,81.92,76.68,78.07,85.23,86.34,87.85,85.2,57.99,62.77,46.9,64.54,61.54,62.43,61.82,25.0,35.0,23.0,54.0,25.0,25.0,30.0,41.0,28.0,16.0,44.0,18.0,38.0,33.0,36.0,44.0,18.0,43.0,20.0,29.0,32.0,85.0,29.0,34.0,50.0,23.0,91.0,43.0,36.0,37.0,20.0,49.0,21.0,29.0,29.0
BS00013,45.38,54.17,41.63,63.41,60.44,63.86,58.72,64.47,68.48,50.71,71.53,68.24,71.22,67.83,60.54,71.78,50.39,64.43,61.67,58.49,63.07,81.92,76.68,78.07,85.23,86.34,87.85,85.2,57.99,62.77,46.9,64.54,61.54,62.43,61.82,25.0,35.0,23.0,54.0,25.0,25.0,30.0,41.0,28.0,16.0,44.0,18.0,38.0,33.0,36.0,44.0,18.0,43.0,20.0,29.0,32.0,85.0,29.0,34.0,50.0,23.0,91.0,43.0,36.0,37.0,20.0,49.0,21.0,29.0,29.0
BS00008,45.38,54.17,41.63,63.41,60.44,63.86,58.72,64.47,68.48,50.71,71.53,68.24,71.22,67.83,60.54,71.78,50.39,64.43,61.67,58.49,63.07,81.92,76.68,78.07,85.23,86.34,87.85,85.2,57.99,62.77,46.9,64.54,61.54,62.43,61.82,25.0,35.0,23.0,54.0,25.0,25.0,30.0,41.0,28.0,16.0,44.0,18.0,38.0,33.0,36.0,44.0,18.0,43.0,20.0,29.0,32.0,85.0,29.0,34.0,50.0,23.0,91.0,43.0,36.0,37.0,20.0,49.0,21.0,29.0,29.0
BS00004,45.38,54.17,41.63,63.41,60.44,63.86,58.72,64.47,68.48,50.71,71.53,68.24,71.22,67.83,60.54,71.78,50.39,64.43,61.67,58.49,63.07,81.92,76.68,78.07,85.23,86.34,87.85,85.2,57.99,62.77,46.9,64.54,61.54,62.43,61.82,25.0,35.0,23.0,54.0,25.0,25.0,30.0,41.0,28.0,16.0,44.0,18.0,38.0,33.0,36.0,44.0,18.0,43.0,20.0,29.0,32.0,85.0,29.0,34.0,50.0,23.0,91.0,43.0,36.0,37.0,20.0,49.0,21.0,29.0,29.0
BS00002,45.38,54.17,41.63,63.41,60.44,63.86,58.72,64.47,68.48,50.71,71.53,68.24,71.22,67.83,60.54,71.78,50.39,64.43,61.67,58.49,63.07,81.92,76.68,78.07,85.23,86.34,87.85,85.2,57.99,62.77,46.9,64.54,61.54,62.43,61.82,25.0,35.0,23.0,54.0,25.0,25.0,30.0,41.0,28.0,16.0,44.0,18.0,38.0,33.0,36.0,44.0,18.0,43.0,20.0,29.0,32.0,85.0,29.0,34.0,50.0,23.0,91.0,43.0,36.0,37.0,20.0,49.0,21.0,29.0,29.0
MD00374,3.86,29.24,0.0,20.4,1.91,17.0,14.48,40.17,34.49,8.44,34.33,16.59,47.16,35.13,7.24,22.31,0.0,15.34,2.19,13.84,10.07,68.44,62.69,39.04,66.17,52.69,76.1,63.36,11.15,26.72,0.31,18.98,2.78,18.14,13.85,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MD00321,3.86,29.24,0.0,20.4,1.91,17.0,14.48,40.17,34.49,8.44,34.33,16.59,47.16,35.13,7.24,22.31,0.0,15.34,2.19,13.84,10.07,68.44,62.69,39.04,66.17,52.69,76.1,63.36,11.15,26.72,0.31,18.98,2.78,18.14,13.85,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MD00269,5.06,27.27,0.23,19.91,2.58,17.02,14.24,40.35,33.17,8.49,33.53,17.38,47.4,35.06,11.6,24.59,3.38,17.8,6.29,17.65,13.66,68.76,61.3,40.92,66.25,54.78,76.38,64.04,14.24,26.6,2.23,19.91,5.18,19.95,15.62,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MD00218,11.65,16.2,1.5,17.09,6.27,16.99,12.79,41.34,25.71,8.81,29.07,21.73,48.7,34.6,35.57,36.97,21.99,31.26,28.85,38.56,33.33,70.52,53.43,51.29,66.63,66.3,77.91,67.76,31.21,25.68,12.81,24.97,18.4,29.82,25.29,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
MD00169,0.06,0.07,1.24,6.17,0.79,3.31,1.78,39.11,11.13,14.44,26.33,15.72,44.59,29.92,2.8,0.43,2.86,8.9,1.14,9.4,3.51,70.52,38.4,39.84,58.39,53.12,77.27,59.9,7.31,0.81,2.6,9.07,1.71,9.59,4.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00128,0.0,0.0,1.24,6.12,0.76,3.25,1.73,39.1,11.07,14.47,26.32,15.69,44.57,29.9,2.64,0.26,2.76,8.79,1.0,9.25,3.36,70.52,38.34,39.78,58.35,53.05,77.27,59.86,7.19,0.7,2.55,8.99,1.63,9.49,4.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00089,0.0,0.0,1.24,6.12,0.76,3.25,1.73,39.1,11.07,14.47,26.32,15.69,44.57,29.9,2.64,0.26,2.76,8.79,1.0,9.25,3.36,70.52,38.34,39.78,58.35,53.05,77.27,59.86,7.19,0.7,2.55,8.99,1.63,9.49,4.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00057,0.0,0.0,1.24,6.12,0.76,3.25,1.73,39.1,11.07,14.47,26.32,15.69,44.57,29.9,2.64,0.26,2.76,8.79,1.0,9.25,3.36,70.52,38.34,39.78,58.35,53.05,77.27,59.86,7.19,0.7,2.55,8.99,1.63,9.49,4.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD00036,3.13,1.53,2.98,13.0,2.7,8.55,5.03,38.74,14.38,17.22,30.63,17.32,44.2,31.16,6.44,4.42,4.59,13.3,2.8,11.84,6.67,70.73,42.46,41.96,60.05,54.36,77.39,61.21,10.28,3.46,4.39,14.51,3.49,13.09,7.98,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BA00543,10.31,5.07,6.96,28.76,7.15,20.7,12.59,37.91,21.94,23.52,40.51,21.05,43.36,34.04,15.16,13.98,8.77,23.63,6.91,17.77,14.24,71.19,51.87,46.92,63.93,57.33,77.66,64.28,17.35,9.8,8.58,27.14,7.73,21.35,15.19,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
BA00507,13.37,12.69,5.41,31.5,6.9,24.89,15.87,36.83,25.51,20.54,40.95,19.47,42.14,33.7,18.25,21.92,7.67,24.99,6.67,19.78,16.8,70.85,53.52,44.48,61.82,54.58,77.2,62.95,19.86,17.39,7.21,29.03,7.42,24.11,17.81,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
BA00468,14.89,17.75,3.45,27.05,5.26,24.11,16.0,36.66,29.42,16.18,38.09,18.47,41.97,33.45,19.25,24.63,6.0,22.91,5.74,19.45,16.9,71.09,57.24,43.27,62.17,55.39,77.29,63.65,20.81,21.42,5.31,25.86,6.17,23.58,17.89,1.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
BA00428,16.41,21.43,4.74,23.89,7.67,23.9,17.37,38.54,34.64,17.47,37.34,21.86,44.1,35.64,20.06,27.32,7.1,21.97,7.43,19.63,17.94,71.68,60.98,45.71,63.77,57.91,77.72,65.43,21.94,24.78,6.5,23.98,8.27,23.74,19.16,1.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
BA00388,12.82,15.52,9.05,19.71,13.76,22.67,16.38,45.67,34.19,23.16,38.21,28.26,52.49,40.79,17.64,22.78,10.11,21.36,11.22,20.24,17.48,73.06,57.1,49.72,65.95,59.54,78.69,66.6,20.58,19.7,10.18,21.94,13.23,24.16,18.93,0.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
NS00541,14.49,9.64,3.17,25.43,10.5,26.37,15.25,51.49,38.95,21.18,45.56,30.83,57.19,45.99,20.73,19.29,6.38,24.81,13.1,22.93,18.93,75.09,58.57,49.34,72.91,67.3,80.32,71.16,23.76,15.38,5.58,26.67,12.83,27.5,19.65,0.0,1.0,2.0,3.0,1.0,0.0,1.0,12.0,4.0,3.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,3.0,1.0,8.0,2.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NS00508,17.02,11.62,3.61,27.42,12.52,28.08,17.29,53.41,44.49,24.22,48.34,35.0,58.78,48.92,22.56,21.92,7.32,26.15,15.47,23.95,20.86,75.74,62.04,52.16,75.58,71.27,80.89,73.62,25.77,17.84,6.38,28.4,15.14,28.89,21.71,1.0,2.0,2.0,4.0,1.0,1.0,1.0,15.0,7.0,3.0,8.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,5.0,1.0,12.0,3.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NS00476,16.23,10.97,3.45,26.82,11.87,27.56,16.64,52.83,42.76,23.25,47.49,33.69,58.3,48.02,21.99,21.07,7.01,25.74,14.73,23.64,20.26,75.54,60.95,51.27,74.77,70.05,80.72,72.86,25.15,17.04,6.11,27.87,14.41,28.47,21.06,1.0,2.0,2.0,4.0,1.0,0.0,1.0,14.0,6.0,3.0,7.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.0,4.0,1.0,10.0,3.0,14.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NS00444,17.02,11.62,3.61,27.42,12.52,28.08,17.29,53.41,44.49,24.22,48.34,35.0,58.78,48.92,22.56,21.92,7.32,26.15,15.47,23.95,20.86,75.74,62.04,52.16,75.58,71.27,80.89,73.62,25.77,17.84,6.38,28.4,15.14,28.89,21.71,1.0,2.0,2.0,4.0,1.0,1.0,1.0,15.0,7.0,3.0,8.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,5.0,1.0,12.0,3.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NS00414,17.02,11.62,3.61,27.42,12.52,28.08,17.29,53.41,44.49,24.22,48.34,35.0,58.78,48.92,22.56,21.92,7.32,26.15,15.47,23.95,20.86,75.74,62.04,52.16,75.58,71.27,80.89,73.62,25.77,17.84,6.38,28.4,15.14,28.89,21.71,1.0,2.0,2.0,4.0,1.0,1.0,1.0,15.0,7.0,3.0,8.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,5.0,1.0,12.0,3.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NS00381,23.73,32.73,1.85,33.69,25.94,32.78,29.44,56.14,49.08,21.4,50.79,44.09,62.17,52.9,39.65,31.38,12.26,35.1,30.02,39.29,34.22,76.83,66.36,55.62,79.35,77.0,81.95,77.11,38.6,33.21,8.18,35.7,28.93,38.49,33.86,2.0,11.0,1.0,9.0,5.0,2.0,5.0,21.0,9.0,3.0,9.0,5.0,16.0,8.0,5.0,2.0,1.0,5.0,4.0,3.0,3.0,29.0,8.0,2.0,22.0,7.0,22.0,9.0,5.0,5.0,1.0,6.0,5.0,2.0,4.0
NS00346,25.46,36.97,0.0,34.33,25.21,34.01,30.78,56.82,39.46,12.61,44.47,35.86,62.81,49.43,50.72,36.11,16.61,39.28,34.96,48.61,41.24,76.69,64.14,53.48,76.94,75.71,81.75,75.82,46.18,36.94,9.41,37.54,30.68,43.46,37.79,3.0,14.0,0.0,9.0,5.0,2.0,6.0,22.0,4.0,1.0,5.0,3.0,17.0,5.0,20.0,4.0,2.0,7.0,6.0,9.0,6.0,28.0,6.0,1.0,15.0,6.0,21.0,7.0,11.0,8.0,2.0,8.0,5.0,4.0,6.0
NS00309,26.88,21.18,6.59,28.99,21.84,38.46,25.51,60.57,38.15,22.75,44.49,43.44,66.88,52.71,56.91,36.14,25.47,40.2,32.53,54.3,43.48,77.62,62.09,58.8,76.31,76.77,82.57,76.35,50.99,28.6,17.38,35.69,28.32,48.5,37.11,4.0,4.0,4.0,5.0,4.0,3.0,3.0,31.0,3.0,3.0,5.0,5.0,23.0,8.0,29.0,4.0,5.0,7.0,5.0,21.0,8.0,35.0,5.0,3.0,13.0,7.0,27.0,8.0,21.0,3.0,3.0,6.0,5.0,6.0,6.0
